Adj Close,Volume,macd,macd_h,macd_s
10.48790646,426633200,0.120507616,-0.012541451,0.133049067
10.46632862,258955200,0.123149377,-0.007919752,0.131069129
10.4395752,393797600,0.121681545,-0.007510067,0.129191612
10.53258801,321840400,0.126564675,-0.00210155,0.128666225
10.6961298,485021600,0.141994225,0.0106624,0.131331825
10.7970438,381040800,0.160514856,0.023346425,0.137168431
10.88702106,482745200,0.180373767,0.034564269,0.145809498
10.77698231,928550000,0.18509918,0.031431746,0.153667435
10.8472023,367572800,0.19229363,0.030900956,0.161392674
10.91802216,310416400,0.201388373,0.03199656,0.169391813
10.93990898,284174800,0.207964818,0.030858404,0.177106414
11.03809071,481157600,0.218579494,0.033178464,0.18540103
10.89127636,530583200,0.212693216,0.021833748,0.190859467
10.65600204,816057200,0.186889284,-0.003176147,0.190065431
10.29275513,872555600,0.135565773,-0.043599726,0.179165499
10.41464996,671854400,0.103533941,-0.060505247,0.164039187
10.42255402,499900800,0.077888425,-0.06892061,0.146809035
10.58304787,380018800,0.069711095,-0.061678352,0.131389447
10.73655224,403074000,0.074755289,-0.045307326,0.120062615
10.61800385,456136800,0.06839853,-0.041331269,0.109729798
10.70342159,602590800,0.069452643,-0.032221724,0.101674367
10.92957401,500788400,0.087527682,-0.011317348,0.09884503
10.94295025,453266800,0.10175862,0.002330872,0.099427748
10.8019104,546123200,0.100497532,0.000855827,0.099641705
10.81406498,356316800,0.099333824,-0.000246305,0.099580129
10.71406078,453306000,0.089312535,-0.008214075,0.09752661
10.53775883,507539200,0.066379318,-0.024917834,0.091297152
10.69946766,471080400,0.060555088,-0.024593651,0.085148739
10.74719429,435957200,0.059109111,-0.020831702,0.079940813
10.5000658,721081200,0.037588661,-0.033881722,0.071470383
10.0313406,1162011200,-0.017091635,-0.070849614,0.053757979
10.17207909,659422400,-0.048510545,-0.081814819,0.033304275
10.05140495,753214000,-0.082200099,-0.092403499,0.0102034
10.31373024,409402000,-0.086732063,-0.07754837,-0.009183693
10.37148476,325922800,-0.084687149,-0.060402765,-0.024284384
10.31038475,372996400,-0.086993987,-0.050167682,-0.036826304
10.48608398,404712000,-0.073794061,-0.029574205,-0.044219856
10.68579292,448910000,-0.046680083,-0.001968182,-0.044711901
10.65235615,309355200,-0.027572293,0.013711687,-0.04128398
10.66815948,352900800,-0.011026923,0.024205646,-0.035232568
10.59733582,329406000,-0.003588114,0.025315563,-0.028903677
10.59368801,274019200,0.00198991,0.02471487,-0.02272496
10.47361946,418661600,-0.003240639,0.015587457,-0.018828096
10.3711834,460084800,-0.015473255,0.002683873,-0.018157128
10.30126953,482731200,-0.030458054,-0.009840741,-0.020617313
10.27543068,402539200,-0.0439124,-0.01863607,-0.02527633
10.27664852,373447200,-0.053855978,-0.022863718,-0.03099226
10.18484879,377535200,-0.068355843,-0.029890867,-0.038464977
10.05535698,398946800,-0.089266983,-0.040641605,-0.048625378
10.10399437,425639200,-0.100753162,-0.041702227,-0.059050935
10.21737289,346220000,-0.09955968,-0.032406996,-0.067152684
10.10459995,301800800,-0.106486164,-0.031466784,-0.07501938
9.953827858,453605600,-0.122726783,-0.038165922,-0.08456086
10.08727169,609898800,-0.123407227,-0.031077093,-0.092330134
10.26995659,419378400,-0.107960833,-0.01250456,-0.095456274
10.40826607,700666400,-0.083595401,0.009488698,-0.093084099
10.66025543,753810400,-0.043451304,0.039706236,-0.08315754
10.73047733,266546000,-0.005902458,0.061804065,-0.067706524
10.65174675,338800000,0.017302915,0.068007551,-0.050704636
10.64353752,356213200,0.034631712,0.068269078,-0.033637366
10.54018688,360959200,0.039569246,0.05856529,-0.018996044
10.64293098,1006345200,0.051182863,0.056143126,-0.004960262
10.52589893,442713600,0.050362681,0.044258354,0.006104326
10.58426666,313348000,0.053802269,0.038158354,0.015643915
10.6259079,389250400,0.05920578,0.034849492,0.024356288
10.54018688,335969200,0.055926446,0.025256127,0.030670319
10.53745174,280134400,0.052501642,0.017465058,0.035036584
10.56602383,204747200,0.051499335,0.013170201,0.038329134
10.622262,282091600,0.054613402,0.013027414,0.041585988
10.5547781,336000000,0.051047491,0.007569203,0.043478288
10.53471756,322000000,0.046071678,0.002074712,0.043996966
10.35020447,326116000,0.026929222,-0.013654195,0.040583417
10.1313467,449775200,-0.005834053,-0.037133976,0.031299923
10.21767616,452334400,-0.02455012,-0.044680035,0.020129915
10.33105946,334776400,-0.029889111,-0.040015221,0.010126109
10.35112,261170000,-0.032131194,-0.033805843,0.001674649
10.18971157,337968400,-0.046397529,-0.038457742,-0.007939787
10.16478539,383600000,-0.059034525,-0.04087579,-0.018158734
10.09760666,321927200,-0.073621533,-0.044370239,-0.029251294
10.2371273,294224000,-0.073081257,-0.03506397,-0.038017287
10.1830225,222560800,-0.076141182,-0.030499116,-0.045642066
10.25628281,203599200,-0.071826726,-0.020947728,-0.050878998
10.57301617,417754400,-0.042361437,0.006814048,-0.049175486
10.50249672,554682800,-0.024418829,0.019805326,-0.044224154
10.52043247,338783200,-0.00865218,0.02845758,-0.037109759
10.4395752,313250000,-0.002650945,0.027567052,-0.030217996
10.27543068,461941200,-0.011013062,0.015363948,-0.02637701
10.09304714,529785200,-0.031988187,-0.004488942,-0.027499245
10.09912586,333723600,-0.04757224,-0.016058396,-0.031513844
10.07633018,275088800,-0.061058293,-0.023635559,-0.037422734
9.906413078,433955200,-0.084483109,-0.0376483,-0.046834809
9.927686691,329473200,-0.100176074,-0.042673012,-0.057503062
10.1052103,334569200,-0.097168096,-0.031732028,-0.065436069
9.932245255,399196000,-0.107501872,-0.033652643,-0.073849229
9.883914948,510591200,-0.118228451,-0.035503378,-0.082725074
9.734968185,615020000,-0.137166927,-0.043553482,-0.093613444
9.584809303,640645600,-0.162420094,-0.05504532,-0.107374774
9.888173103,493382400,-0.156154437,-0.03902373,-0.117130707
9.806406975,390583200,-0.155988562,-0.031086284,-0.124902278
10.06842709,559759200,-0.133179067,-0.006621431,-0.126557636
9.920087814,439807200,-0.125624002,0.000746907,-0.126370909
10.09304714,339813600,-0.104475854,0.017516044,-0.121991898
10.19092464,294299600,-0.078908291,0.034466885,-0.113375177
10.15384483,352545200,-0.06093542,0.041951806,-0.102887225
10.20338821,322954800,-0.04220751,0.048543772,-0.090751282
10.4341011,435313200,-0.008649203,0.065681664,-0.074330866
10.62165356,355054000,0.032702934,0.08562704,-0.052924106
10.69247723,444626000,0.070378401,0.098642005,-0.028263605
10.85783672,399663600,0.112285254,0.112439087,-0.000153833
10.93413162,489633200,0.149924858,0.120062953,0.029861905
10.7605648,442674400,0.163860244,0.107198671,0.056661573
10.75296879,451609200,0.172304979,0.092514725,0.079790254
10.88276386,391638800,0.187311657,0.086017123,0.101294535
10.87516308,430533600,0.19632809,0.076026845,0.120301246
11.09250546,484467200,0.218492744,0.078553198,0.139939545
11.36242867,572653200,0.254900603,0.091968846,0.162931757
11.45514107,819145600,0.28791629,0.099987626,0.187928663
11.76063538,941340400,0.3348721,0.117554749,0.217317351
11.77248669,526534400,0.368790037,0.121178149,0.247611888
11.95517445,516728800,0.405734567,0.126498143,0.279236424
12.11323738,589806000,0.442664965,0.130742833,0.311922132
12.26248837,476582400,0.478460484,0.133230681,0.345229802
11.93359375,659324400,0.474816257,0.103669164,0.371147093
11.91018677,594034000,0.464682859,0.074828612,0.389854247
11.86945534,632584400,0.448198825,0.046675662,0.401523162
12.06003952,612836000,0.445379601,0.035085151,0.41029445
11.82173061,639539600,0.419084859,0.007032327,0.412052532
11.9329834,732508000,0.402582536,-0.007575997,0.410158532
11.4709444,871407600,0.348207718,-0.049560651,0.39776837
11.35695839,1204590800,0.292545285,-0.084178468,0.376723753
10.73655224,1143833600,0.196110178,-0.14449086,0.340601038
11.36881256,1082583600,0.168757455,-0.137474867,0.306232321
11.05511475,878656800,0.120379769,-0.148682042,0.269061811
11.35939026,741969200,0.105377865,-0.130947157,0.236325022
11.45939732,528976000,0.10040112,-0.108739121,0.209140241
11.65454674,460544000,0.110925264,-0.078571982,0.189497246
11.56547928,498750000,0.110801474,-0.062956618,0.173758091
11.5642662,442061200,0.109345023,-0.051530455,0.160875478
11.12685299,851435200,0.07206447,-0.071048806,0.143113276
10.82227325,775888400,0.017737853,-0.100300339,0.118038191
10.83473682,535315200,-0.024033632,-0.113657459,0.089623827
11.35634995,656835200,-0.014876527,-0.083600283,0.068723756
11.43477631,626267600,-0.001276391,-0.056000117,0.054723727
11.35999775,871346000,0.003428291,-0.041036348,0.04446464
11.65971279,641477200,0.03098412,-0.010784416,0.041768536
11.85394955,405269200,0.067715018,0.020757186,0.046957832
11.85455799,417922400,0.095769643,0.039049449,0.056720194
11.69770908,522586400,0.104146207,0.037940811,0.066205397
11.582201,343725200,0.100307871,0.02728198,0.073025892
11.37002754,438939200,0.079232,0.004964887,0.074267114
11.54298496,509698000,0.07561381,0.001077357,0.074536453
11.67035484,350576800,0.08207791,0.006033165,0.076044744
11.67673683,416158400,0.086716119,0.0085371,0.078179019
11.47428989,564813200,0.073212213,-0.003973445,0.077185658
11.5490694,467832400,0.067763219,-0.007537951,0.07530117
11.69132519,440560400,0.074069873,-0.000985037,0.075054911
11.83358574,534724400,0.089515304,0.011568314,0.077946989
11.94483852,417818800,0.109471173,0.025219347,0.084251826
12.17402935,698513200,0.142141607,0.046311825,0.095829782
12.51235008,823860800,0.193106802,0.077821616,0.115285186
12.5676775,775754000,0.235249734,0.095971638,0.139278096
12.52785397,605976000,0.262409986,0.098505512,0.163904474
12.21415424,968480800,0.255674479,0.073416004,0.182258475
12.28953934,546277200,0.253497329,0.056991083,0.196506246
12.25519371,812876400,0.246162904,0.039725327,0.206437577
12.13634014,632497600,0.228130088,0.017354009,0.21077608
12.06794548,429637600,0.205946056,-0.003864019,0.209810075
11.87219238,651086800,0.170602809,-0.031365813,0.201968622
11.59101677,547640800,0.118538076,-0.066744437,0.185282513
11.38674927,669099200,0.060100913,-0.100145279,0.160246193
11.32291031,1233677200,0.008539335,-0.121365487,0.129904821
11.49769878,786469600,-0.018011988,-0.118333447,0.100321459
11.4709444,812582400,-0.040743294,-0.112851802,0.072108509
11.24083996,535458000,-0.076444321,-0.118842264,0.042397943
11.81868839,442514800,-0.057447879,-0.079876657,0.022428778
12.16764927,605687600,-0.014072615,-0.029201115,0.0151285
12.22540569,622286000,0.024678575,0.00764006,0.017038515
12.41508293,426185200,0.069888905,0.042280312,0.027608593
12.82756901,573367200,0.137418521,0.087847942,0.049570578
12.76647091,686044800,0.183886394,0.107452653,0.076433741
12.83486652,881602400,0.223653336,0.117775676,0.10587766
12.11688614,1104059600,0.194986228,0.071286854,0.123699374
12.01627159,549270400,0.162277946,0.030862858,0.131415089
11.94210148,621244400,0.128885774,-0.002023452,0.130909226
12.33422565,502138000,0.132535593,0.001301094,0.131234499
12.09104633,430427200,0.11448584,-0.013398927,0.127884767
12.17707253,456304800,0.105902103,-0.017586132,0.123488234
12.30139446,494664800,0.10788751,-0.01248058,0.120368089
12.30930042,322842800,0.108844216,-0.009219099,0.118063315
12.3041296,385501200,0.107940895,-0.008097936,0.116038831
12.05274868,531790000,0.08594989,-0.024071153,0.110021043
12.08010387,327350800,0.069923165,-0.032078302,0.102001467
12.25215244,441386400,0.070294441,-0.025365621,0.095660062
12.16612911,302229200,0.062921991,-0.026190457,0.089112448
12.15062618,270275600,0.055192094,-0.027136283,0.082328377
12.34820461,400442000,0.06426818,-0.014448158,0.078716338
12.01535988,558684000,0.044094955,-0.027697106,0.071792061
11.70956516,744752400,0.003393335,-0.054718981,0.058112316
11.69132519,653786000,-0.02998911,-0.07048114,0.040492031
11.52839661,432905200,-0.068798842,-0.087432698,0.018633856
11.81929779,430810800,-0.075215503,-0.075079487,-0.000136016
11.69588757,349210400,-0.089230335,-0.071275455,-0.01795488
11.47216129,479900400,-0.117040857,-0.079268782,-0.037772075
11.39708328,371938000,-0.143485057,-0.084570386,-0.058914671
11.21683121,447980400,-0.176947373,-0.094426161,-0.082521212
11.44481087,409021200,-0.182961381,-0.080352136,-0.102609246
11.15542412,428271200,-0.208673164,-0.084851135,-0.123822029
11.0514679,254760800,-0.234732486,-0.088728365,-0.146004121
11.43295193,346413200,-0.222042544,-0.060830739,-0.161211805
11.3441925,375855200,-0.216650407,-0.044350881,-0.172299526
11.61776638,405938400,-0.18813329,-0.012667012,-0.175466279
11.7919426,387181200,-0.149752452,0.020571061,-0.170323513
11.84574318,379055600,-0.11368363,0.045311907,-0.158995537
11.94635677,357210000,-0.076102885,0.066314121,-0.142417006
11.88373947,283598000,-0.050787125,0.073303905,-0.12409103
11.82719803,304746400,-0.034884498,0.071365226,-0.106249723
11.87492275,376356400,-0.01822053,0.070423355,-0.088643885
11.96489811,296993200,0.002220448,0.072691466,-0.070471018
11.91079426,301067200,0.013894179,0.067492157,-0.053597979
11.81868839,338928800,0.015534449,0.055305942,-0.039771493
11.55666637,406887600,-0.004259511,0.028409586,-0.032669097
11.51867008,256200000,-0.022750101,0.007935196,-0.030685298
11.58189678,421478400,-0.031934045,-0.000998998,-0.030935047
11.6180687,235530400,-0.035880013,-0.003955973,-0.03192404
12.0357275,337215200,-0.005245183,0.021343086,-0.026588269
12.05092716,262948000,0.020028747,0.037293613,-0.017264866
12.11475754,202358800,0.044693894,0.049567007,-0.004873114
12.26005745,269399200,0.075099982,0.063978477,0.011121505
12.35732746,265076000,0.105826008,0.075763602,0.030062406
12.23908138,228662000,0.119260374,0.071358375,0.047902
12.31446838,215978000,0.134440561,0.069230849,0.065209712
12.31081772,179662000,0.144510562,0.06344068,0.081069882
12.50019264,302220800,0.165860151,0.067832215,0.098027936
12.56737041,260022000,0.186055804,0.070422294,0.115633509
12.70689392,271269600,0.210888395,0.076203908,0.134684486
12.83972836,318292800,0.238537321,0.083082268,0.155455053
12.81935978,394024400,0.255856368,0.080321051,0.175535316
12.86526012,258196400,0.270171245,0.075708743,0.194462502
12.84428883,215084800,0.276634806,0.065737843,0.210896963
12.80902576,212587200,0.275733309,0.051869077,0.223864232
12.76099777,226021600,0.268053454,0.035351378,0.232702076
12.90964222,242897200,0.270839411,0.030509868,0.240329543
13.04369354,276791200,0.280629204,0.032239729,0.248389475
13.00235081,261738400,0.281803221,0.026730996,0.255072225
12.77589321,413974400,0.261446608,0.005099507,0.256347101
12.99201393,306062400,0.259758646,0.002729236,0.25702941
12.77923965,547638000,0.238502509,-0.014821521,0.25332403
13.57716179,958314000,0.282782772,0.023566993,0.259215778
13.51545525,323985200,0.30933023,0.040091562,0.269238669
13.59600925,299709200,0.333030351,0.051033346,0.281997005
13.77017975,379341200,0.361697547,0.063760433,0.297937114
13.87566376,391683600,0.388450369,0.072410605,0.316039765
13.86684418,270046000,0.404280217,0.070592362,0.333687855
13.83431911,186796400,0.409480746,0.060634313,0.348846433
13.97293186,286599600,0.419946214,0.056879824,0.363066389
14.10332775,249412800,0.433761894,0.056556404,0.37720549
14.25106525,316223600,0.451428317,0.059378262,0.392050056
14.48967552,407890000,0.479159487,0.069687545,0.409471942
14.99093342,884214800,0.535412065,0.100752099,0.434659967
14.99852657,631302000,0.573988758,0.111463033,0.462525725
15.27757645,517216000,0.619931868,0.125924915,0.494006954
15.48609638,460398400,0.665496501,0.137191638,0.528304863
15.12771416,1506120000,0.665022386,0.109374019,0.555648368
15.26572418,944552000,0.668081673,0.089946644,0.578135029
15.26298237,535805200,0.662646363,0.067609068,0.595037296
15.64993572,605595200,0.681704478,0.069333746,0.612370732
15.5949173,483302400,0.684478404,0.057686137,0.626792267
15.69674969,568027600,0.686974765,0.048145999,0.638828766
15.87973881,415072000,0.695699254,0.04549639,0.650202864
15.98157215,547582000,0.702729941,0.042021662,0.660708279
16.27490425,600387200,0.723629707,0.050337142,0.673292565
16.48859596,952011200,0.748804307,0.060409394,0.688394913
16.55030632,683270000,0.764917378,0.061217972,0.703699406
16.57188225,431712400,0.770545729,0.053477058,0.717068671
16.20650864,809124400,0.737027644,0.015967179,0.721060465
16.1183548,810238800,0.695335646,-0.020579855,0.715915502
16.13142967,798520800,0.655789932,-0.048100455,0.703890388
16.47491646,516457200,0.644734089,-0.047325039,0.692059128
16.57157516,418919200,0.636435372,-0.044499004,0.680934377
16.77919006,407282400,0.639242576,-0.03335344,0.672596017
17.26857948,690855200,0.673196749,0.000480586,0.672716163
17.92151451,1418844000,0.744213248,0.057197668,0.68701558
17.79932022,1159718000,0.7816242,0.075686896,0.705937304
17.79961967,825487600,0.802051265,0.076891169,0.725160096
18.27168655,901236000,0.846572947,0.09713028,0.749442666
18.41942024,816662000,0.883592075,0.107319527,0.776272548
18.31424141,644042000,0.894135906,0.094290686,0.79984522
18.21818924,623870800,0.884544878,0.067759727,0.816785151
18.11818123,430488800,0.858972409,0.033749806,0.825222603
18.45042229,595742000,0.8556517,0.024343278,0.831308422
18.67839813,607129600,0.861485096,0.024141339,0.837343757
18.77385139,655460400,0.863852431,0.021206939,0.842645492
18.53796959,608238400,0.837045927,-0.004479652,0.841525579
18.22457123,731038000,0.781504256,-0.048017059,0.829521314
18.80455017,598351600,0.775348797,-0.043338014,0.818686811
19.1294899,834559600,0.787611378,-0.024860346,0.812471724
18.97720337,572980800,0.776094971,-0.029101402,0.805196373
19.26202393,641298000,0.780948487,-0.019398309,0.800346796
19.33954048,597536800,0.782035058,-0.01464939,0.796684449
19.10273933,889725200,0.75508416,-0.033280231,0.788364391
19.03466034,696614800,0.719933033,-0.054745086,0.774678119
18.9303894,614336800,0.675870702,-0.079045934,0.754916636
18.39722824,859644800,0.591115327,-0.131041047,0.722156374
17.63426018,1050786800,0.457111638,-0.212035789,0.669147427
18.53309822,1025528000,0.418615923,-0.200425203,0.619041126
18.49176979,954531200,0.380388055,-0.190922456,0.571310512
17.85646248,834719200,0.295422755,-0.220710205,0.51613296
17.41691971,1030985200,0.190424618,-0.260566674,0.450991292
17.3780117,966529200,0.102887266,-0.27848322,0.381370487
17.03087997,1076149200,0.005439947,-0.300744432,0.306184379
18.54221916,905777600,0.049593008,-0.205273096,0.254866105
18.4723053,536068400,0.078043526,-0.141458063,0.219501589
18.32944107,406722400,0.088047856,-0.105162986,0.193210842
17.75129509,506144800,0.048762705,-0.11555851,0.164321215
17.6950531,610999200,0.0129415,-0.121103772,0.134045272
17.81208229,427389200,-0.005935367,-0.111984511,0.106049144
17.68563271,390549600,-0.030744442,-0.109434869,0.078690427
17.18195534,529992400,-0.090010778,-0.134960964,0.044950186
17.31053352,460118400,-0.125161804,-0.136089592,0.010927788
17.27100945,497252000,-0.154428355,-0.132284914,-0.022143441
17.30141449,480704000,-0.173172647,-0.120823365,-0.052349282
17.34214592,333200000,-0.182635638,-0.104229085,-0.078406553
17.22633362,399546000,-0.197206933,-0.095040304,-0.102166629
16.9682579,352626400,-0.226963053,-0.099837139,-0.127125914
16.81475639,476336000,-0.259934914,-0.1062472,-0.153687714
16.59923744,560896000,-0.299997743,-0.117048023,-0.18294972
16.1140995,717220000,-0.366667683,-0.146974371,-0.219693312
16.12200546,732292400,-0.414092743,-0.155519545,-0.258573199
17.06127739,631106000,-0.371602448,-0.0904234,-0.281179049
16.93026924,694870400,-0.344528338,-0.050679432,-0.293848906
17.34336472,584897600,-0.286436694,0.00592977,-0.292366464
17.18408585,496230000,-0.250365069,0.033601116,-0.283966185
17.09197807,328507200,-0.22659829,0.045894316,-0.272492606
17.39533997,380508800,-0.181195468,0.07303771,-0.254233178
17.60507202,529429600,-0.126827789,0.101924312,-0.2287521
17.56130791,491674400,-0.086277852,0.113979399,-0.200257251
17.05246162,520987600,-0.094116461,0.084912632,-0.179029093
17.15276909,556995600,-0.091183535,0.070276447,-0.161459981
17.10839081,388214400,-0.091386677,0.056058643,-0.14744532
17.37072182,401455600,-0.0695777,0.062294096,-0.131871796
17.37862396,379766800,-0.051067616,0.064643344,-0.11571096
17.64003181,347516400,-0.015130398,0.08046445,-0.095594848
17.36190033,591264800,-0.008989159,0.069284551,-0.07827371
17.51358414,435380400,0.008024926,0.069038909,-0.061013983
17.39199066,293580000,0.011563834,0.058062253,-0.04649842
17.37284088,345573200,0.012677082,0.047340402,-0.034663319
17.4518795,335255200,0.019709893,0.04349857,-0.023788677
17.80600739,440412000,0.053244833,0.061626808,-0.008381975
17.85555077,361404400,0.082864046,0.072996817,0.009867229
17.8047905,358943200,0.101076411,0.072967345,0.028109066
17.55948257,326351200,0.094624767,0.053212561,0.041412206
17.69414139,284471600,0.099233728,0.046257218,0.05297651
17.3497448,304382400,0.074240637,0.017011301,0.057229336
17.38804054,276536400,0.056868039,-0.000289037,0.057157076
17.46312141,202997200,0.048598318,-0.006847007,0.055445325
17.29746056,282836400,0.028350254,-0.021676057,0.05002631
17.7518959,421500800,0.048414558,-0.001289402,0.04970396
18.01087952,400092000,0.084242384,0.027630739,0.056611645
18.22031021,241712800,0.128059313,0.057158134,0.070901178
18.54040146,484383200,0.186463794,0.092450093,0.094013702
18.41698456,418930400,0.220252125,0.100990739,0.119261386
18.66046715,379405600,0.26363758,0.115500955,0.148136625
18.48781204,511957600,0.280851561,0.106171948,0.174679612
18.37291336,469322000,0.281972003,0.085833912,0.19613809
18.2048111,428041600,0.266226619,0.056070823,0.210155796
18.38932228,311427200,0.265575411,0.044335692,0.221239719
18.4482975,301260400,0.266743281,0.03640285,0.230340431
18.44920349,293624800,0.264690742,0.027480249,0.237210493
18.42853737,252700000,0.258417629,0.016965709,0.241451921
18.67353249,436861600,0.270101637,0.022919773,0.247181864
18.3689518,397471200,0.251880658,0.003759035,0.248121623
18.35467148,487975600,0.233595357,-0.011621013,0.24521637
18.26621056,565132400,0.209550499,-0.028532697,0.238083195
17.47741508,877312800,0.125400039,-0.090146525,0.215546564
17.47467995,406632800,0.057822945,-0.126178896,0.18400184
17.78715134,403936400,0.029145469,-0.123885097,0.153030566
18.08717728,379142400,0.030278913,-0.098201323,0.128480235
18.56533241,462327600,0.068965309,-0.047611941,0.11657725
18.44525146,384501600,0.088910127,-0.022133698,0.111043825
18.47504234,332158400,0.105899669,-0.004115325,0.110014994
18.71548271,344920800,0.137184158,0.021735331,0.115448827
18.92370796,302103200,0.176742006,0.049034543,0.127707463
18.87385559,290446800,0.201743641,0.059228943,0.142514698
18.84193993,244706000,0.216486765,0.059177653,0.157309112
18.94939804,221642400,0.234142717,0.061466884,0.172675833
18.97900963,194938800,0.247669613,0.059995024,0.187674589
19.23238182,278832400,0.275657189,0.07038608,0.205271109
19.28397942,340169200,0.298559433,0.074630659,0.223928774
19.25771523,257342400,0.31100525,0.069661181,0.241344069
19.42592812,254534000,0.330630719,0.07142932,0.259201399
19.78523636,442761200,0.370901693,0.089360235,0.281541458
20.30543327,613384800,0.439723416,0.126545567,0.313177849
20.02793503,812719600,0.466495864,0.122654412,0.343841452
20.41898918,565322800,0.51335044,0.13560719,0.37774325
20.22849464,420128800,0.529013572,0.121016258,0.407997314
20.24651527,437340400,0.536694156,0.102957473,0.433736683
20.62688637,427008400,0.566938527,0.106561476,0.460377051
20.60001755,267416800,0.58203004,0.097322391,0.484707649
20.55941772,202806800,0.583982322,0.079419738,0.504562584
20.2663517,302699600,0.555478332,0.040732599,0.514745733
20.30817604,338321200,0.530152324,0.012325272,0.517827052
20.60520554,367892000,0.527963048,0.008108797,0.519854251
20.46051025,336375200,0.508688487,-0.008932611,0.517621098
20.64489555,391196400,0.502499114,-0.012097587,0.514596701
20.77219391,329666400,0.502078259,-0.010014754,0.512093013
20.2318573,487998000,0.452923065,-0.047335958,0.500259023
20.16622353,503983200,0.404013902,-0.076996097,0.481009999
20.44706917,712233200,0.383494251,-0.078012599,0.461506849
20.84974098,598360000,0.395169264,-0.053070068,0.448239332
21.10311699,600474000,0.420025332,-0.0225712,0.442596532
21.36259842,398031200,0.455412219,0.01025255,0.44515967
21.42762756,373503200,0.483134616,0.030379957,0.452754659
21.433424,326874800,0.499811028,0.037645095,0.462165933
21.32962418,336568400,0.498900413,0.029387584,0.469512829
21.37205887,571589200,0.495886598,0.021099015,0.474787582
21.08815384,639766400,0.465226522,-0.007648848,0.47287537
20.56155396,518789600,0.393895401,-0.063183976,0.457079376
20.30635071,576503200,0.313162264,-0.11513369,0.428295954
20.79906082,594090000,0.285645517,-0.11412035,0.399765866
20.36496353,535110800,0.226202748,-0.138850495,0.365053243
20.12958717,543594800,0.158276508,-0.165421388,0.323697896
20.18820763,627992400,0.107930498,-0.172613918,0.280544416
20.49775314,424281200,0.091948731,-0.150876548,0.242825279
20.35579872,370725600,0.067055555,-0.140615779,0.207671334
19.9220047,594006000,0.012183537,-0.156390237,0.168573775
19.48179436,637994000,-0.066062698,-0.187709178,0.12164648
19.41096878,838597200,-0.13226378,-0.203128209,0.070864428
19.5654335,510356000,-0.170301474,-0.192932722,0.022631248
19.17437935,546081200,-0.229357531,-0.201591023,-0.027766508
19.22352791,460014800,-0.269092078,-0.193060456,-0.076031622
19.37769508,432502000,-0.284858321,-0.167061359,-0.117796962
19.83652496,549771600,-0.257362728,-0.111652613,-0.145710115
19.67839432,389037600,-0.245502098,-0.079833587,-0.165668512
19.31297302,476624400,-0.262562254,-0.077514994,-0.18504726
18.6169529,744086000,-0.328459284,-0.114729619,-0.213729665
19.35541534,546730800,-0.3174362,-0.082965228,-0.234470972
18.72439766,707145600,-0.355519967,-0.096839196,-0.258680771
18.83034134,558527200,-0.372854819,-0.091339238,-0.281515581
18.60778999,656325600,-0.399940582,-0.094740001,-0.305200581
18.43866158,1018432800,-0.430095619,-0.099916031,-0.330179589
18.1736908,510003200,-0.469957256,-0.111822134,-0.358135122
18.21093178,361298000,-0.492861455,-0.107781066,-0.385080389
17.60831833,599373600,-0.553261413,-0.13454482,-0.418716594
17.84704781,529135600,-0.575234397,-0.125214243,-0.450020154
17.79300499,374917200,-0.590205429,-0.11214822,-0.478057209
17.11220551,793648800,-0.649517672,-0.13716837,-0.512349302
16.49119186,1056146000,-0.738125017,-0.180620573,-0.557504445
16.77670288,929913600,-0.776359238,-0.175083834,-0.601275404
16.64697838,515802000,-0.807815819,-0.165232332,-0.642583487
16.64912605,532949200,-0.823084085,-0.144400479,-0.678683606
16.46451378,477170400,-0.840393431,-0.12936786,-0.711025571
16.11920738,789910800,-0.871923561,-0.128718392,-0.743205169
16.18237686,1266893600,-0.881651043,-0.110756699,-0.770894344
17.34926033,823317600,-0.786140263,-0.012196735,-0.773943528
17.20144081,642754000,-0.714142887,0.047840513,-0.7619834
17.22566795,373002000,-0.647663656,0.091455795,-0.739119451
17.52620316,272826400,-0.564223688,0.13991661,-0.704140298
18.07913208,630579600,-0.448312304,0.204662395,-0.652974699
17.93346786,533330000,-0.364009507,0.231172154,-0.595181661
17.87703896,520864400,-0.298313502,0.237494527,-0.535808029
18.0739212,514698800,-0.227736982,0.246456838,-0.47419382
17.94879532,391319600,-0.179828247,0.235492458,-0.415320705
17.97669983,364280000,-0.138017588,0.221842494,-0.359860082
17.65960693,557068400,-0.128982258,0.184702259,-0.313684517
16.52309227,1044638000,-0.211095552,0.082071172,-0.293166724
16.78222275,1177212400,-0.252352304,0.032651536,-0.28500384
16.35319519,787040800,-0.316024581,-0.024816593,-0.291207988
16.2480011,630484400,-0.3707004,-0.06359393,-0.307106471
16.60281754,592345600,-0.381008629,-0.059121727,-0.321886902
16.52952766,487144000,-0.390589384,-0.054961985,-0.335627399
16.24401474,625259600,-0.416420472,-0.064634459,-0.351786013
15.63374233,1009579200,-0.480595671,-0.103047726,-0.377547945
15.91096592,757607200,-0.503283809,-0.100588691,-0.402695118
16.37312126,625685200,-0.478456895,-0.060609422,-0.417847473
16.14035797,449369200,-0.47212112,-0.043418918,-0.428702203
15.99989891,481689600,-0.472981608,-0.035423525,-0.437558084
15.92630386,596268400,-0.474136506,-0.029262738,-0.444873768
